IdSymbol	P-092	P-191	P-251	P-014	P-153	P-152	P-236	P-149	P-276	P-333	P-144	P-005	P-244	P-332	P-141	P-080	P-271	P-091	P-180	P-178	P-124	P-004	P-078	P-063	P-228	P-319	P-166	P-285	P-193	P-101	P-391	P-213	P-355	P-351	P-363	P-290	P-289	P-293	P-301	P-215	P-208	P-372	P-096	P-200	P-142	P-308	P-192	P-374	P-352	P-265
OTU_1830837	35.79351686	40.49782629	38.75016962	39.7142344	42.01786189	38.01700742	40.91264358	45.47509044	40.09160642	35.24728333	44.02407906	42.31936497	40.36368497	39.58185164	34.48690931	38.42052478	36.20166182	36.79521497	42.29483786	41.60045327	39.44671151	43.06576082	42.45930522	37.91360201	36.76515491	35.33238792	39.19090679	41.84706302	40.4277322	36.3761105	42.49808327	43.24998987	38.72384855	39.62351579	39.82864943	40.85270994	39.33773132	39.15679862	38.65390239	40.27537692	39.60867491	40.14079245	40.97473862	37.53983969	37.91890623	40.55214792	38.78682497	40.99491031	36.49306786	42.9267734
OTU_1840493	43.93801868	47.13221214	40.34637528	47.36626434	43.88183535	43.09984075	45.04312107	44.33974245	37.22515201	50.70376906	43.06657748	46.24376277	44.67044786	50.71218654	38.47300333	41.98160692	43.45692912	44.64452371	44.09257497	45.41179157	43.66150642	45.17090535	44.27186836	44.02494157	39.63349151	46.03635214	40.11542528	39.75165107	43.36718302	42.22023553	46.42807761	40.53947189	49.03615786	49.25515245	51.94672987	41.10066824	42.17014289	45.55107101	39.26958403	40.99696987	43.55146164	55.1661739	40.16806314	41.55693057	42.67661805	47.34261925	39.31198585	50.22409075	52.3358122	44.58138409
OTU_1860777	39.57967189	41.28069491	37.50742346	35.4366883	38.7824127	38.66984623	42.22655553	38.24504088	38.56924189	42.57839057	36.73607214	40.21246283	39.84923409	42.21883447	40.40887994	42.65361201	39.53764226	41.83481377	37.10150698	39.70164428	39.55601415	41.99386453	41.02858352	42.52698547	36.15100308	38.97577063	40.63499912	40.05901082	39.07006925	39.54473629	40.74629321	37.68232069	42.97825132	39.73276736	40.74237113	39.09043761	39.82735409	36.72023327	38.58186107	38.46068233	41.00849509	39.53544289	38.59790547	42.94290522	37.92771428	40.01463868	37.54885862	44.53992786	39.04655969	36.08584918
OTU_1867418	35.44525679	42.22655553	39.18536692	38.28641711	37.6873156	36.66096333	34.77813472	38.29077195	39.38309063	34.90276327	38.17895572	38.06264314	39.53190321	33.68298698	37.36343176	33.51077264	36.35739704	38.38396491	34.27773082	39.69861931	37.80839849	37.26037604	39.50632761	34.05223679	37.12490403	36.51481195	40.26059314	37.62707327	35.95054264	37.11686113	39.91776874	44.76063189	38.6025644	36.95108654	37.65649377	35.72015365	39.2071205	38.58502082	39.94488491	38.15583912	39.78705239	38.5215661	38.23329912	34.51434742	34.69447358	36.73808566	36.01083164	37.50092547	38.39893553	42.58506792
OTU_1885058	34.8341878	34.53293308	37.36137478	33.08835918	39.05486547	32.58716818	37.03772761	37.6551427	34.96570283	34.73398994	38.64504289	36.85235811	34.01297057	34.98954453	38.32923308	35.53103176	36.13833981	34.40852409	33.71945503	34.98203541	35.93107365	34.41085409	38.39623616	33.26135679	33.69403767	32.47816013	33.63074145	35.80082849	35.14173094	36.14828503	37.13353006	31.37030774	36.96273597	37.71922478	34.78902761	41.10284138	46.78313893	35.17155126	36.06354855	36.27926805	34.9975617	40.02548201	35.42412547	35.49506107	38.75494635	37.64427088	38.26829333	37.62310535	38.31823925	33.65795937
OTU_1914404	40.00531717	41.40092107	41.16891201	45.20357673	37.41077082	39.19090679	40.54357887	41.60045327	39.48807547	42.19097868	38.80689528	40.28232333	37.92379553	40.28289491	42.80334629	38.75254189	43.35934925	43.09895987	37.63769459	37.39187786	34.40164912	42.26518635	36.60400258	45.41451748	42.8355278	46.96687742	40.03081566	39.44093535	39.27262522	40.26269358	39.24983692	39.70755585	41.28134491	41.20953956	40.69579019	36.22608755	43.18424063	39.60739057	40.50455981	40.32559943	37.0836195	38.31529377	37.62088025	40.87880151	40.53226975	41.09268516	40.26365176	42.15557899	41.99736824	33.67289333
OTU_1890725	30.98440925	33.57770314	32.2030005	33.76890585	33.16562686	33.73697302	30.14709164	30.60619925	33.41476805	31.75093321	34.62178748	33.69560503	35.12163547	29.32686333	31.59958629	29.48215031	38.0837083	36.16701434	32.64707208	32.93465635	27.91267547	35.80352296	32.67950686	34.7440066	31.22791283	30.71055962	37.45812642	31.09991673	34.83201755	34.06933465	30.57882321	35.57794862	29.82452245	27.9764178	32.39913686	35.72748667	33.53549352	33.70045421	30.34218189	33.56878579	30.19397409	33.56017119	32.90030969	31.90123912	30.40718597	31.85482535	33.56973868	29.36270226	28.42520088	35.16808509
OTU_1908415	30.31280208	36.38430528	34.70656465	31.85653893	32.97190327	34.86107082	31.94549491	35.57313245	31.9081195	31.85282252	34.8359922	34.46771881	35.36734	34.36945748	38.45043264	35.4025522	34.9065178	36.25529358	33.87691491	33.78864453	34.8670066	30.68596717	31.38419107	33.46960805	30.98948704	33.45783943	33.12697201	34.46576704	31.7374527	34.19488082	31.56105195	34.76736629	31.50537711	27.77914843	32.00908157	31.09038597	32.30638063	30.61953509	30.34467252	34.19995792	33.72895755	32.92636553	34.15415704	31.77143686	32.75132969	30.2774456	35.18899604	30.56219893	31.97157113	36.95931484
OTU_1898684	35.66807572	36.71248925	35.37560855	38.77869245	32.00908157	33.35466899	33.97229126	32.78514528	37.69193528	35.68837459	36.74584981	35.12751119	39.60068264	33.67187868	33.82738157	32.90340987	32.95112245	38.47260623	40.13327792	34.26519428	35.94675698	35.22751899	35.21686434	37.66297063	34.82905686	30.72185384	30.77475767	37.08751943	36.99984975	35.67428258	32.65566874	36.23024132	32.74609962	33.49908396	32.38763717	34.79086157	34.61249063	38.78314019	40.28144057	33.13223987	35.12314767	33.31750635	33.91917849	36.43422252	33.70045421	33.5562595	38.96042736	34.31934843	33.71994616	42.05406107
OTU_1819536	33.51747711	33.96090855	34.94945648	30.34950296	37.19960428	34.9924517	37.96322855	30.84865969	34.34725887	39.06759302	37.73280642	37.17124623	36.77859132	34.11258969	38.07938667	31.9875278	37.76943358	36.32240503	38.3518934	32.37321377	31.96600371	37.50308346	36.86751277	40.42303975	36.75671308	37.92133642	35.19858585	38.31328057	38.22162459	34.43101132	40.16127767	33.25834465	42.84442138	39.21328843	38.00648843	38.22814365	36.63714906	33.54702981	37.31057855	36.5267127	31.32344233	43.35754698	32.74475	33.87735491	33.20420786	39.2756739	33.37499742	36.64718862	39.53989094	33.31916459
OTU_1914997	38.18744283	33.82374786	38.74980761	33.37667566	39.90421208	37.98011214	39.34761824	38.15336006	35.50771126	42.93794396	36.3727573	41.52482824	42.10189899	41.3843134	36.9552522	38.76590585	36.66062377	36.34890925	36.41060201	37.60492943	38.49057214	38.1027739	37.61681063	37.9723839	39.02954447	39.18200836	37.34203013	41.89658409	33.29804585	41.59917799	41.81631547	31.64987836	39.94488491	39.43038132	42.82461107	38.97973434	39.51652157	41.28607704	38.91991874	40.43193472	39.77095503	40.30174465	40.93466516	39.8944317	35.65761082	38.97415761	36.65367855	39.51905591	40.78000201	39.64267126
OTU_1904242	60.74066434	55.11358434	48.36234371	76.29882792	70.35395566	58.37688881	45.61032239	62.82402654	50.25455258	81.46374937	125.342326	55.11767	51.47917484	74.09999635	54.08538327	61.55780283	45.39724296	60.61569075	64.27181679	53.6806683	70.05632428	95.72680698	78.73783516	83.82201597	114.4407742	69.4887878	51.42901415	59.64303044	53.55189981	78.61414497	74.14572925	53.57061642	70.24140013	57.08770484	105.7055855	56.35525478	50.94381057	47.4297683	49.10164289	56.25346233	49.52677623	65.74278994	59.53537415	54.6399178	136.7929189	49.15401333	59.55683459	65.94723	51.56350277	61.2466061
OTU_1885464	41.00042509	42.90424082	42.3207217	42.43456849	37.80472711	43.84907145	39.20836774	37.47536679	38.65208692	39.95231239	44.10286799	41.55262396	34.78067855	40.19217453	43.63179535	41.60993748	38.98102384	41.24237918	40.93015415	43.1243239	40.11117786	37.35380931	39.39594579	43.96109925	35.46426541	40.7122166	44.58032132	43.49063528	40.73647604	44.25621484	45.27337447	39.03225019	37.82590182	38.67876616	37.54384226	38.41793717	37.48684579	39.81709711	43.43305491	36.58538975	39.39213296	44.53602101	38.24577333	35.59956164	40.49000365	42.76384396	41.75109126	40.45075654	38.55877321	45.50607478
OTU_1853599	37.94856755	45.70756604	45.26825629	47.90092478	40.94606157	48.09242616	48.7993244	40.75888755	37.78752761	35.63986069	43.08308434	47.09529258	40.20859239	41.07235761	41.51100704	43.30605591	41.00155579	37.06263478	41.00155579	50.06098371	40.51574447	40.09302799	51.00553352	42.66604792	38.94193547	39.56391044	42.17626491	37.73533459	36.33336403	40.22739522	37.71458516	44.25711094	38.75057352	37.68305711	46.33522214	44.93224019	44.74667031	40.12639	40.92906038	39.85171692	41.06279176	42.58663201	58.60369956	47.79992233	39.2359583	40.17640421	41.13645233	39.10823358	38.34437302	43.22791761
OTU_1914875	32.69380579	34.2226756	38.06294717	38.12428019	36.03018201	29.16824849	31.25411862	33.68447635	33.10195434	33.37610208	34.58811403	37.85257195	37.00021214	32.15874428	34.30306019	41.55199849	38.33083421	37.74489396	32.86726956	34.8554905	35.45823038	34.37468667	32.96700686	38.47576987	38.40156616	32.01445082	34.45122931	35.37805377	35.61186434	31.77743346	32.62878648	36.87534264	31.93012119	32.02915591	34.01934252	34.73365176	35.94817421	33.60574912	30.06213585	36.10741113	31.53769346	34.63328308	32.14486157	34.01762855	38.3481	33.14471214	36.79814673	33.46699667	33.95593264	34.10108893
OTU_1848037	41.67689572	35.93144755	41.40728654	45.70615943	41.01191755	42.97647157	45.16948132	41.80544082	41.44100296	41.36628925	41.34684138	44.30737623	43.28689528	39.50322711	41.49565019	42.50294031	36.9093944	40.29001421	33.53183893	38.50057824	34.92989553	35.69434145	45.75170195	39.02488597	35.11571314	39.70067591	40.57159906	34.64146113	37.85996377	43.72385296	43.58183597	39.58227824	39.47620824	38.5549173	43.44117987	38.78396585	39.4889873	43.3300956	41.2955978	34.47148818	36.96798579	43.17540579	38.61933522	41.7405795	45.60749421	46.9632122	45.44802654	41.26321465	35.96613314	42.0013122
OTU_1848753	36.81367805	41.98160692	34.07326377	38.96082094	37.85117025	41.35104434	36.0276795	35.21962981	39.78705239	37.3621122	39.25120673	38.17933516	36.94679006	36.44129604	40.0694527	37.36858189	38.11016484	41.16174642	38.12566497	39.24813893	35.16179459	31.80411434	36.43451849	32.08685604	31.40942994	34.29626038	37.77301541	36.81367805	41.60742132	37.40230145	37.4943422	37.36480686	36.6693656	37.36687654	40.61854258	35.83923226	41.27482415	37.40478377	37.84251786	37.83864164	39.44628283	37.62449346	33.66106755	44.45774962	43.58647421	38.3615444	37.57676616	36.45067233	38.95893799	41.34736868
OTU_1847438	37.32022679	32.51745648	36.2366617	36.1654078	39.31286107	37.23025126	36.94027082	35.35930969	36.64921818	34.99021132	35.03215849	38.13671748	36.30497377	31.98210604	33.73496717	34.84012868	38.0195773	36.03684101	37.97529736	34.84801006	38.05392245	33.34051541	34.96166509	36.6725295	34.61648182	30.05010642	34.08927623	35.85835277	33.95067214	35.78509497	34.08147396	36.05487717	35.50141805	35.16331365	34.35167937	36.29797925	34.53371836	36.43999069	32.66182572	37.58876459	37.50308346	36.61754415	39.20877321	37.94487491	40.91318226	31.40942994	34.10016428	38.5986783	33.41382761	38.29002635
OTU_1872927	30.04417792	35.01496094	32.97911849	31.52362151	32.96085044	30.84363107	30.56640918	32.71492277	30.46499478	28.77419403	33.97683233	33.13445843	35.3990573	31.29048566	34.44913566	32.11694226	32.72357528	32.15251767	32.99787679	33.10081748	35.41003264	33.36820849	31.39952679	32.21739113	34.31731239	31.65596969	33.61680013	40.93703239	30.14148025	31.6401478	26.7735905	32.24669906	31.1707473	30.75193981	31.19098182	32.55502434	30.44226711	32.7102866	33.37716415	30.12510969	26.68589447	31.46633201	31.03177377	32.1949239	33.19618132	30.11912629	29.39430239	32.63446038	30.16619503	34.13130774
OTU_1903670	38.24738642	38.27282547	36.14486931	34.26357836	33.59384233	33.2734195	34.33093491	33.72035547	33.64151409	37.13964044	35.54023736	34.16620421	30.07338132	34.05223679	34.77194208	39.06057591	35.37980459	36.04711302	38.22020962	38.43398667	33.60528277	31.25163591	39.65762893	41.90002629	33.47433013	39.17700918	35.56748862	37.74105478	38.92542296	38.33083421	36.11495899	37.59557805	39.19275987	36.90107956	34.57668799	36.79977138	36.36894264	36.93763044	33.53027208	39.30436918	34.29385314	41.30339157	37.52696755	36.85801107	35.46386748	35.73920912	34.70150044	38.9001383	39.24399252	36.96343774
OTU_1900604	43.76508459	40.36752283	42.40548377	41.56262075	39.08960396	41.52421321	41.30464	42.05877013	42.05136132	41.04211447	42.56384849	43.16601761	43.11831981	48.58787245	44.31357811	38.72802277	44.35254931	40.87088723	42.76931849	39.6019322	41.53522371	40.08115836	43.70978428	51.25859119	39.14710428	40.2570039	44.25205874	39.19140302	46.35421258	49.39432358	44.23915975	36.37509654	47.57864918	47.59962296	44.67145792	40.63251308	49.06879208	44.95732862	49.02159698	39.29921994	38.5310083	46.90446094	42.26948459	41.44407358	42.12294396	41.74178403	44.74325717	52.84627214	49.64562321	43.93382528
OTU_1879305	37.97634346	39.09448208	40.89280371	40.53069264	40.46844421	39.02699736	36.89889717	35.8856395	40.64451616	40.31645579	38.01587189	36.24055591	39.73096723	36.55763956	44.66277906	41.65604943	37.70601698	38.14310044	37.12376465	36.77826472	40.26524673	36.89852868	38.61208195	40.78327164	41.10393327	34.92255233	41.23543459	40.86085868	40.76375503	36.38567748	36.60367239	35.78904075	38.60975862	36.85267912	35.91268088	45.17215333	42.26661881	37.88246352	42.56236415	41.50973723	34.54167063	38.81743189	37.66787365	37.79290101	38.2629261	36.04953604	39.78390082	38.10392044	38.45359748	36.43598208
OTU_1906451	37.38304591	37.36992208	33.01623038	35.91480013	31.7374527	34.69802673	39.56340774	37.2024722	33.31635289	38.9753456	32.5351195	32.71362113	34.9015727	38.99514195	32.78514528	29.45361491	33.47125189	36.44129604	36.4619995	39.24106711	33.96230642	38.74639031	39.82649623	40.14472088	36.35947013	38.48986824	35.40754616	34.38170296	33.96465	36.10466616	39.81655214	36.86751277	39.20794824	37.4552717	36.44535792	33.61431478	32.98534553	37.27157044	36.35639164	35.73336308	33.0692239	36.91548264	40.16082792	37.57814761	37.4861934	37.60782509	35.60350447	40.28842591	42.84365088	33.80971226
OTU_1819622	36.03724308	37.78329113	35.98696453	33.50439258	41.00502881	41.21733094	34.96640748	38.99884698	38.1695056	35.69470717	35.97117723	34.58217195	39.79473063	37.30326723	33.20938377	36.69086094	37.12414377	38.97237119	35.46535465	33.64100421	35.79249415	36.73236604	37.99769327	35.18899604	37.46257107	38.50423107	40.26668082	41.22024396	34.07883465	39.57062384	37.45028792	35.70757428	38.17097409	36.50239233	40.36413497	35.47044157	36.60947686	34.60653943	34.38528654	35.48166239	34.55210881	37.00369566	38.11588239	39.06259912	35.73550113	37.81876459	33.08540377	37.10286918	34.81037767	38.13784679
OTU_1818479	45.87879956	46.15800327	50.71218654	54.56076742	45.14706094	49.03853956	45.05560824	45.37588824	47.68218113	56.10579428	44.50830119	46.37095069	48.37781553	52.4890378	47.1726339	41.13019774	50.14025547	44.94067201	45.21615836	45.24171308	43.44198679	47.81314283	40.57775025	50.60499365	50.15679849	54.45138107	47.26108226	45.58987522	46.95988528	46.23956767	56.17169899	41.14059138	67.42468528	49.16737899	46.90965604	44.35849352	46.75115057	47.56935899	52.28764484	44.38306	44.93345849	51.80798937	44.53376975	47.88093088	42.0914095	47.32017893	47.53174151	56.98476541	52.90543025	40.08702503
OTU_1907971	32.62674585	38.17396604	34.78681082	33.80608906	35.8804366	38.63974497	43.38084308	37.76527786	38.04249421	34.53492912	32.55431818	39.01044987	32.86669025	35.43979252	35.40321616	36.05117836	32.25483566	35.00733969	34.9924517	34.66850365	37.21010761	32.84783761	38.29727063	32.61915358	37.68697164	33.14189723	39.09242849	41.90467899	32.45520226	37.75022918	35.87872346	29.13803447	36.2299273	34.53533365	35.48518994	34.01254434	37.78636214	36.84883969	35.72641069	32.06976063	36.02804497	38.03013623	33.98780428	39.09408698	35.79179025	35.62438723	34.3414534	34.75056736	39.76579541	42.52977717
OTU_1837602	38.16131503	41.25574572	40.33532717	35.71569333	40.79201824	37.95501176	38.58261277	37.63163597	35.3801495	40.34273925	34.54015616	36.65406371	39.85171692	43.58828811	37.89543189	39.36085101	36.58946031	37.46833478	39.96100711	34.58458006	38.85573912	42.47628723	40.43702031	38.6760117	38.08118497	39.88066698	33.21497277	33.0120634	37.03839572	42.80119591	44.00692585	37.16472421	40.97856673	40.91837421	44.83517264	38.20503214	36.88160069	36.22128384	35.79415648	40.27092113	34.64032516	41.12170723	41.67310119	39.57062384	36.43862302	41.32248245	38.21886742	43.76904522	41.25212509	37.88887994
OTU_1902287	31.78732283	32.85866635	35.83278679	35.2688217	31.49587635	33.45739836	32.54341987	32.69249535	41.22148277	31.82607057	34.2145744	31.27234176	30.06505157	33.03996239	30.74265692	31.86564881	33.04929887	33.64497975	35.80831396	33.40332472	32.8516161	31.21091025	34.92915547	33.40332472	35.19594057	30.17157868	34.63251371	33.8960595	33.79234937	34.61912358	33.0428844	33.84809497	35.36101824	30.2100061	31.1852105	30.96031969	35.6593722	34.42644025	36.40063472	32.66110308	33.64295031	33.93210591	28.77419403	36.27320308	38.91500277	31.48314956	35.15256572	33.15686918	31.96600371	32.17733189
OTU_1902912	32.03019346	36.95653541	34.75334384	33.15810648	32.63931591	31.62078969	32.14204723	33.15627113	34.05956623	36.1853461	31.65204673	39.73619132	34.28039484	40.20041396	32.78591044	34.95243906	31.91420566	32.51817358	31.67438214	30.63108723	35.64738434	34.23312912	32.99787679	34.04221868	35.79515673	37.18853981	36.87827597	34.75954497	36.85018132	35.10076679	32.94302648	31.29854239	38.57884252	31.79489736	36.12522994	34.31011673	31.06068623	35.20443899	33.80452409	34.92448642	32.14121321	38.73881642	35.70359101	36.41468189	39.72604082	32.95525208	36.5161039	35.86827937	32.43430792	33.86959981
OTU_1888791	35.04644723	40.4983144	39.10451352	36.85473352	31.9875278	34.84054836	40.04062453	35.67257906	38.37680597	34.79086157	32.79120818	37.67521516	35.2988839	38.27245654	31.70268805	35.74987296	36.34557132	36.71248925	31.46389132	31.62309031	36.02667698	33.23447478	38.63137283	34.12697742	35.76746038	37.76224805	33.73181874	35.5830978	36.43598208	33.36286742	34.74819107	44.64007019	34.2389805	35.46286648	35.30809371	39.79162969	34.35701509	36.60471975	35.58527107	34.13707025	30.93822774	35.1802322	37.42848484	38.04214648	33.70682082	35.41878547	35.33613742	37.72379522	39.42814686	37.32704415
OTU_1817821	33.98523428	35.95398698	37.33396704	35.99364906	35.37411522	34.60819006	32.23608667	36.56069711	33.28780792	35.80799226	36.25811296	40.14715308	32.70347623	33.61680013	32.73483522	35.8915422	37.04020642	34.95559975	38.90341182	32.80355497	35.86827937	39.38102346	36.13276604	42.87074428	36.83167145	33.73403742	35.02000547	37.10286918	33.79887138	39.19090679	37.61319818	33.18279119	34.37800082	35.81524358	35.42739208	36.63090918	33.67125346	38.22195742	32.81161371	34.40164912	35.78648767	37.08751943	35.07013308	36.17958094	33.66752164	38.57297094	35.81824673	40.84841472	32.58780314	38.16807786
OTU_1867563	29.85383535	32.66471862	34.26908591	35.33744019	32.95781327	37.53772679	38.02069308	32.95647044	39.09408698	35.70555774	33.35583094	34.97000478	31.69088956	33.83012113	31.62309031	30.96524704	33.34561214	35.3731239	36.47632252	36.81479296	32.32837258	29.36270226	35.65167409	35.80900472	36.05184912	36.90076031	30.62146044	34.40243855	37.6188666	32.81221094	35.68421069	32.84783761	35.35017472	32.08857239	35.41242164	34.35044994	34.12915396	33.80306654	35.76974094	32.00729352	36.04041057	34.95747377	38.00868113	32.75263962	27.66578038	33.00726484	32.59071987	35.04053931	35.2688217	34.03177698
OTU_1897576	36.72296358	41.86911465	35.13183566	40.58809862	33.7961244	36.69652604	38.62682528	39.74016862	35.33956434	36.06915899	39.69219063	41.77388365	29.27679704	35.47264	38.94233447	38.45513484	37.19667308	40.41789799	40.77331635	37.95677069	35.96022566	41.8952139	38.17170943	42.34640553	39.09525258	34.4454861	37.53878893	35.73617925	34.12740975	37.46736151	38.07938667	35.21749981	36.32647453	36.64686038	34.87128704	35.10336673	36.37846409	39.24150654	36.26919799	41.52546981	38.06040761	41.16232132	35.25974428	41.45018717	35.51305868	36.52407321	38.43200874	36.19900195	36.80628082	37.43899044
OTU_1838932	38.04839126	36.14587591	32.93216038	33.14134579	33.93940132	32.97721264	36.92800616	36.20025774	37.63982296	35.77283164	32.06387547	35.83852132	36.57238101	35.58628522	35.22719195	33.3017378	33.55206925	37.41453623	34.00217987	33.93032918	32.81482623	33.41382761	33.66752164	36.15100308	36.58472428	35.75592277	35.64387786	38.02327239	37.47500912	38.85133805	36.86588088	37.81023327	35.30456465	36.58176138	39.32653591	39.13848736	39.53190321	38.07492239	38.83139956	35.9594378	35.09648981	37.42382465	32.96947157	35.08657484	33.84720943	35.02488547	32.75338126	34.47478975	35.56086239	38.54495484
OTU_1845021	32.12878761	41.61591623	38.97690264	34.82716377	36.94539704	36.65630006	37.76843566	34.47520767	41.28798465	39.2756739	37.20490327	35.7082644	42.37557962	37.01410604	36.91242006	36.47130327	34.95747377	33.36437182	33.32960157	37.17790491	31.09991673	35.05066327	37.95711855	34.08406465	37.55328075	39.37324585	35.00537836	41.66667239	36.63428893	35.80900472	35.1741327	36.18465082	37.29377692	40.33196264	35.49828289	34.50679044	36.03418686	37.94259906	36.67182346	33.70635679	36.10269025	36.28543629	41.02858352	34.58811403	35.93425308	40.33576931	35.03033239	34.15292811	35.57026805	40.08031579
OTU_1869748	38.19455937	31.3132622	31.83767824	34.70546635	33.49105365	33.14697591	33.07721176	34.9843817	31.93742333	34.13751906	39.88747623	39.9327844	30.49160843	34.57983214	37.37478591	32.91550566	33.78864453	36.6533517	35.59359069	35.53103176	35.22654635	33.92804346	30.51106887	31.4438778	31.4970856	34.33129516	33.35413566	33.58378761	34.81531868	31.56105195	32.53304214	33.57422975	34.53739006	31.22626862	33.63996346	34.01056264	31.0085617	33.83781019	32.91550566	32.78591044	36.95492019	34.31978704	38.0257639	34.61871176	35.63235233	36.30635428	36.85907478	31.51405635	32.1837761	33.55003717
OTU_1865630	34.87240786	37.48377157	36.26442352	36.19966314	36.48402899	42.70641553	35.64088044	37.44614591	36.91206013	36.35673579	36.7186283	35.35259642	38.08333717	38.62719931	36.45768415	39.41195767	32.29855101	38.93391459	38.6325973	32.57742792	36.47456195	37.63600283	37.2620456	39.73360654	39.40112547	37.84547409	41.18053101	35.60515283	36.68572899	36.7050978	40.59279377	43.87485654	40.10130453	40.24233075	36.84485623	36.36761075	38.88575157	41.73994195	35.01639692	36.0668922	42.34284252	40.02792717	37.64500906	37.25255931	34.90615868	36.53435019	37.17376667	35.5869427	37.22357931	35.90855899
OTU_1884847	39.66923409	43.83123453	37.55893245	38.32460692	39.0663861	35.91583623	37.21497799	38.55954371	40.8394461	38.23519818	35.21360748	36.62561409	37.51213799	37.7643239	36.84095516	36.60705277	38.44645069	37.94259906	37.60847811	38.30880302	35.6048144	34.24284937	36.37576415	40.05090358	30.88830013	41.44578057	34.28125308	36.99001038	35.23064862	42.99837805	38.49659497	33.35803792	37.41798119	37.29243981	35.92981182	35.42452698	32.13709604	32.17733189	36.75907252	38.28741899	33.27180899	37.51867208	39.75256428	36.88516572	39.47317063	38.93784736	38.47186497	35.88670472	41.38309881	36.91739214
OTU_1911139	48.71042075	40.12597252	47.97635943	47.6725273	46.2196627	41.86777943	41.22148277	39.3017527	41.0869634	65.28436629	45.38276038	42.11822138	36.10466616	56.68905201	46.55838403	42.95481528	44.59518585	40.75469157	41.72810931	45.1233766	46.8249483	42.6314039	46.41738748	45.87228679	42.71237019	61.86730868	50.05131969	45.20593516	42.01292132	49.67327094	62.66870132	43.01201472	69.77815755	71.58204088	60.14784233	43.49625629	45.75040403	40.58289679	39.89216818	43.31410075	42.63223874	63.12049799	46.84311799	43.16601761	43.17270013	58.3825356	41.81183006	65.18650088	73.08359057	46.38062818
OTU_1851720	31.76850572	35.0649673	32.72498654	31.67211025	34.66537321	31.14035604	33.47869075	35.85937094	33.63707044	31.5352434	31.99468811	31.80601245	34.17321346	37.87389893	32.56420774	36.86077774	34.89927503	34.47395755	35.05540541	33.44798604	31.04684591	33.25884742	38.39165484	33.51908245	33.54245818	36.94505881	31.11883748	32.81161371	36.19800648	35.26117025	36.25438126	37.03368396	33.88931767	33.69314069	35.05572509	32.53866094	35.10298403	36.21776987	34.47560723	31.27101723	34.48131063	38.38930415	33.45839358	33.13731761	30.94417906	35.23217642	37.23496755	35.08517264	37.88459057	32.71887849
OTU_1830926	34.88710164	35.27168742	33.66752164	30.83015031	39.35207384	36.17385063	33.94157572	35.91029277	34.66694994	38.15234673	31.06363327	35.99860289	36.4170678	34.77959509	39.51228308	39.2422834	38.91271082	34.79342107	35.64880082	33.93121893	37.05203082	36.08480484	36.66235025	37.4746539	38.41375836	39.48026233	37.85481277	39.87235358	34.7968922	38.67281943	36.56966296	41.44634346	36.04953604	37.76190252	37.99690987	38.65016094	39.42814686	34.60934774	34.51999201	38.97187157	38.12499277	36.9590061	32.28372075	32.62263421	36.75078792	36.75492906	34.37429365	41.01885314	40.3890078	34.42344214
OTU_1831380	41.33603352	41.10829107	39.86185874	43.16078277	49.16737899	42.13437717	40.09846547	42.01008119	42.56833893	40.16572591	43.93382528	37.99476962	43.56619283	39.37803692	39.92098145	44.56945126	41.06446352	47.47146579	43.02707931	37.38061962	39.0141078	39.80488774	38.77308484	45.83384969	45.01731981	35.55219214	36.75420748	38.64801686	39.29418069	36.64408063	39.54869522	40.40987453	43.16260465	44.90059214	41.45018717	40.95652711	41.66738943	41.54193956	39.03142887	38.84428893	37.70171377	41.1940356	41.24734453	43.45783528	39.89543818	40.17488648	35.49324748	45.31556377	39.4132234	36.34729843
OTU_1863328	35.19530497	34.0095922	38.06823962	30.58286478	36.66299572	32.38619478	33.17383447	34.88872459	27.26479912	36.22330981	32.40275799	31.59642503	34.97596308	30.72717566	31.29435774	34.86107082	32.55924019	33.66467189	37.23193346	38.42850057	34.97306799	36.91517151	35.14140692	33.77991547	34.9924517	37.80578025	33.3082227	31.49587635	32.81793245	37.45669855	32.95525208	37.2648227	35.31342799	31.9081195	34.78270208	33.30108818	33.1684983	39.14927811	34.74480101	35.2310161	35.56917723	35.40828428	33.7961244	31.55767623	30.92159597	34.68319987	33.54142623	33.84720943	35.55358447	38.13933566
OTU_1861479	43.08146465	37.60492943	30.96379195	41.27360786	32.60609528	33.88155088	36.77448931	34.04093491	34.86003132	34.29425686	40.04011761	37.67066126	33.64046025	33.21844126	40.30583365	37.87144956	37.66436384	35.3620634	37.3377517	33.22642277	38.63769019	34.5449405	39.10668906	36.58304881	38.17668189	32.58302679	34.39555094	36.92078478	35.2988839	35.84307987	35.14037396	36.43732629	34.70969805	33.83882937	35.92109484	33.95152365	34.53819044	33.33447931	32.04514258	32.74005912	35.23135786	37.00430453	32.75611623	35.88906742	37.10862918	35.82781805	34.87858415	34.18153019	32.66625541	31.95227182
